UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,client_id
3643,L50822,L,302.3,311.6,1309,57.6,77,0,0,0,0,0,0,client_1
7013,L54192,L,300.4,310.4,1298,61.4,19,0,0,0,0,0,0,client_1
5149,L52328,L,304.4,313.6,1507,43.1,13,0,0,0,0,0,0,client_1
256,L47435,L,298.0,308.2,1489,40.4,11,0,0,0,0,0,0,client_1
1000,L48179,L,296.3,307.1,1560,33.2,186,0,0,0,0,0,0,client_1
1380,L48559,L,298.7,310.1,1620,34.8,112,0,0,0,0,0,0,client_1
3250,L50429,L,301.1,309.8,1493,38.9,149,0,0,0,0,0,0,client_1
5213,L52392,L,303.7,312.5,1397,45.7,187,0,0,0,0,0,0,client_1
8646,M23505,M,297.6,308.6,1492,35.5,88,0,0,0,0,0,0,client_1
9310,L56489,L,298.3,309.2,1562,37.6,137,0,0,0,0,0,0,client_1
9635,L56814,L,299.1,310.2,1425,52.7,154,0,0,0,0,0,0,client_1
2355,L49534,L,299.3,308.6,1433,37.7,42,0,0,0,0,0,0,client_1
5509,L52688,L,302.9,312.2,1367,55.1,50,0,0,0,0,0,0,client_1
678,L47857,L,297.9,309.2,1478,39.7,10,0,0,0,0,0,0,client_1
3310,L50489,L,301.3,310.4,1384,50.1,88,0,0,0,0,0,0,client_1
4608,L51787,L,303.0,311.1,1980,20.2,137,0,0,0,0,0,0,client_1
5244,L52423,L,303.7,313.1,1721,34.8,50,0,0,0,0,0,0,client_1
6795,L53974,L,301.3,310.8,1428,55.2,88,0,0,0,0,0,0,client_1
3312,L50491,L,301.3,310.4,1459,44.7,92,0,0,0,0,0,0,client_1
514,L47693,L,297.4,309.2,1428,38.8,26,0,0,0,0,0,0,client_1
454,L47633,L,297.4,308.7,1510,36.2,92,0,0,0,0,0,0,client_1
4627,L51806,L,303.0,311.2,1664,29.8,186,0,0,0,0,0,0,client_1
542,L47721,L,297.4,309.4,1296,52.3,96,0,0,0,0,0,0,client_1
8909,L56088,L,297.2,308.5,1518,44.3,163,0,0,0,0,0,0,client_1
4731,L51910,L,303.3,311.7,1508,35.5,217,0,0,0,0,0,0,client_1
2140,L49319,L,299.3,309.0,1415,47.6,156,0,0,0,0,0,0,client_1
3995,L51174,L,302.3,311.4,1434,40.3,133,0,0,0,0,0,0,client_1
9546,L56725,L,299.6,311.0,1430,38.3,124,0,0,0,0,0,0,client_1
3216,M18075,M,300.5,309.4,2179,16.3,59,0,0,0,0,0,0,client_1
7162,L54341,L,300.2,310.2,1440,42.9,191,0,0,0,0,0,0,client_1
6082,L53261,L,300.9,310.7,1517,41.7,210,0,0,0,0,0,0,client_1
447,L47626,L,297.5,308.6,1452,39.0,72,0,0,0,0,0,0,client_1
2284,L49463,L,299.2,308.5,1387,51.1,98,0,0,0,0,0,0,client_1
7496,L54675,L,300.3,311.9,1609,34.0,177,0,0,0,0,0,0,client_1
358,L47537,L,297.6,308.4,1517,34.2,66,0,0,0,0,0,0,client_1
5916,M20775,M,300.6,310.2,1532,38.7,16,0,0,0,0,0,0,client_1
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,client_1
7294,L54473,L,300.1,310.5,1627,29.2,95,0,0,0,0,0,0,client_1
7488,L54667,L,300.3,311.7,1707,33.6,158,0,0,0,0,0,0,client_1
5794,L52973,L,301.8,311.3,1471,44.2,148,0,0,0,0,0,0,client_1
1894,L49073,L,297.8,307.5,1631,29.9,144,0,0,0,0,0,0,client_1
6017,L53196,L,300.7,310.7,1425,45.3,48,0,0,0,0,0,0,client_1
7800,L54979,L,300.0,311.4,1374,41.9,96,0,0,0,0,0,0,client_1
6099,M20958,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0,client_1
9029,L56208,L,297.4,308.3,1395,48.7,21,0,0,0,0,0,0,client_1
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,client_1
4939,M19798,M,303.5,312.4,1606,30.1,98,0,0,0,0,0,0,client_1
5490,L52669,L,302.6,312.1,1499,35.0,215,0,0,0,0,0,1,client_1
7774,L54953,L,300.3,311.4,1759,24.8,34,0,0,0,0,0,0,client_1
4349,L51528,L,301.9,309.8,1507,44.7,131,0,0,0,0,0,0,client_1
6176,L53355,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,client_1
1403,M16262,M,298.9,310.1,1313,56.8,171,0,0,0,0,0,0,client_1
9213,L56392,L,298.0,308.9,1390,53.9,88,0,0,0,0,0,0,client_1
4228,L51407,L,302.2,310.8,1383,46.9,45,0,0,0,0,0,0,client_1
829,L48008,L,296.5,307.3,1566,37.2,164,0,0,0,0,0,0,client_1
6797,M21656,M,301.3,310.7,1300,58.3,92,0,0,0,0,0,0,client_1
9187,L56366,L,297.9,309.0,1629,29.0,26,0,0,0,0,0,0,client_1
7550,L54729,L,300.3,311.4,1544,41.6,97,0,0,0,0,0,0,client_1
4532,L51711,L,302.5,310.5,1520,41.2,154,0,0,0,0,0,0,client_1
4455,L51634,L,302.4,310.1,1401,48.8,177,0,0,0,0,0,0,client_1
3627,M18486,M,302.2,311.5,1360,53.0,36,0,0,0,0,0,0,client_1
4653,L51832,L,303.1,311.2,1452,52.9,11,0,0,0,0,0,0,client_1
1672,L48851,L,298.1,307.9,1614,35.8,196,0,0,0,0,0,0,client_1
4657,L51836,L,303.1,311.2,1626,32.3,21,0,0,0,0,0,0,client_1
7789,M22648,M,300.2,311.5,1547,40.9,66,0,0,0,0,0,0,client_1
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,client_1
309,L47488,L,297.9,308.5,1305,47.2,155,0,0,0,0,0,0,client_1
275,L47454,L,298.1,308.0,1652,28.5,63,0,0,0,0,0,0,client_1
5506,L52685,L,302.8,312.2,1746,27.4,44,0,0,0,0,0,0,client_1
4401,L51580,L,302.3,310.1,1353,50.9,36,1,0,1,0,0,0,client_1
9208,L56387,L,297.9,308.8,1386,48.6,75,0,0,0,0,0,0,client_1
2386,L49565,L,299.1,308.3,1524,34.1,128,0,0,0,0,0,0,client_1
4133,M18992,M,301.8,310.3,1409,52.5,26,0,0,0,0,0,0,client_1
9406,M24265,M,297.7,308.1,1469,48.8,183,0,0,0,0,0,0,client_1
7775,L54954,L,300.3,311.5,1634,31.9,36,0,0,0,0,0,0,client_1
4858,L52037,L,303.7,312.3,1606,37.4,103,0,0,0,0,0,0,client_1
3439,L50618,L,301.4,310.4,1471,37.5,193,0,0,0,0,0,0,client_1
7191,L54370,L,300.3,310.3,1345,46.3,50,0,0,0,0,0,0,client_1
7815,L54994,L,300.0,311.4,1927,24.6,132,0,0,0,0,0,0,client_1
2544,L49723,L,299.3,309.0,1786,23.5,100,0,0,0,0,0,0,client_1
6697,L53876,L,301.7,310.9,1636,31.3,42,0,0,0,0,0,0,client_1
3789,L50968,L,302.3,310.8,1511,48.1,24,0,0,0,0,0,0,client_1
1436,H30849,H,298.8,309.9,1526,42.1,30,0,0,0,0,0,0,client_1
403,L47582,L,297.4,308.6,1678,32.3,180,0,0,0,0,0,0,client_1
6503,L53682,L,300.9,310.0,2595,13.7,207,0,0,0,0,0,0,client_1
6656,L53835,L,301.4,310.3,1639,32.7,171,0,0,0,0,0,0,client_1
693,L47872,L,297.7,309.1,1479,42.1,58,0,0,0,0,0,0,client_1
8638,L55817,L,297.5,308.5,1459,39.7,69,0,0,0,0,0,0,client_1
9822,L57001,L,298.6,309.4,1667,35.6,185,0,0,0,0,0,0,client_1
2724,L49903,L,299.7,309.4,1362,51.9,117,0,0,0,0,0,0,client_1
3326,L50505,L,301.5,310.6,1587,33.7,122,0,0,0,0,0,0,client_1
4467,L51646,L,302.8,310.6,1470,41.1,205,0,0,0,0,0,0,client_1
9640,L56819,L,299.3,310.4,1725,26.8,167,0,0,0,0,0,0,client_1
1602,L48781,L,297.8,307.8,1597,38.2,11,0,0,0,0,0,0,client_1
2141,L49320,L,299.3,309.0,1419,46.6,158,0,0,0,0,0,0,client_1
8517,L55696,L,298.3,309.6,1527,30.9,189,0,0,0,0,0,0,client_1
1327,L48506,L,298.9,310.2,1411,46.5,202,0,0,0,0,0,0,client_1
4777,L51956,L,303.5,312.1,1522,36.4,107,0,0,0,0,0,0,client_1
6159,L53338,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,client_1
7735,L54914,L,300.6,312.0,1670,29.4,134,0,0,0,0,0,0,client_1
4646,L51825,L,303.3,311.4,1732,25.6,232,0,0,0,0,0,0,client_1
1261,L48440,L,297.6,309.0,1528,33.8,22,0,0,0,0,0,0,client_1
950,L48129,L,295.6,306.3,1636,32.7,56,0,0,0,0,0,0,client_1
3037,L50216,L,300.4,309.6,1319,48.1,26,0,0,0,0,0,0,client_1
4466,L51645,L,302.8,310.6,1404,43.2,203,0,0,0,0,0,0,client_1
9727,L56906,L,298.8,309.8,1557,37.2,139,0,0,0,0,0,0,client_1
607,L47786,L,297.9,309.8,1461,50.5,38,0,0,0,0,0,0,client_1
7573,L54752,L,300.3,311.1,1676,28.6,158,0,0,0,0,0,0,client_1
6864,L54043,L,301.1,311.3,1630,29.5,51,0,0,0,0,0,0,client_1
380,L47559,L,297.3,308.2,1754,26.8,125,0,0,0,0,0,0,client_1
4324,L51503,L,301.8,310.3,1341,50.5,64,1,0,1,0,0,0,client_1
2801,M17660,M,300.2,309.5,1500,45.7,89,0,0,0,0,0,0,client_1
3404,L50583,L,301.3,310.5,1337,52.7,106,0,0,0,0,0,0,client_1
4990,L52169,L,303.9,313.2,1499,37.4,7,0,0,0,0,0,0,client_1
2042,L49221,L,299.1,308.9,1680,27.2,110,0,0,0,0,0,0,client_1
8188,L55367,L,299.6,310.9,1448,46.3,196,0,0,0,0,0,0,client_1
4474,L51653,L,302.7,310.5,1551,35.9,6,0,0,0,0,0,0,client_1
8974,L56153,L,296.8,307.4,1549,48.3,105,0,0,0,0,0,0,client_1
5994,M20853,M,300.7,310.6,1407,42.4,218,0,0,0,0,0,0,client_1
4988,M19847,M,303.7,313.0,1303,54.4,2,0,0,0,0,0,0,client_1
8816,H38229,H,297.3,308.5,1435,55.0,104,0,0,0,0,0,0,client_1
3362,L50541,L,301.5,310.6,1519,40.7,208,0,0,0,0,0,0,client_1
7937,L55116,L,300.8,311.7,1490,46.4,217,0,0,0,0,0,0,client_1
9025,L56204,L,297.4,308.3,1366,45.5,11,0,0,0,0,0,0,client_1
1152,L48331,L,297.0,307.9,1350,47.7,168,0,0,0,0,0,0,client_1
9444,H38857,H,298.0,308.8,1411,53.8,73,0,0,0,0,0,0,client_1
8392,L55571,L,298.6,309.6,1423,42.7,82,0,0,0,0,0,0,client_1
5347,L52526,L,303.4,312.7,1534,35.5,98,0,0,0,0,0,0,client_1
9795,L56974,L,298.5,309.3,1590,33.9,107,0,0,0,0,0,0,client_1
5400,H34813,H,302.8,312.4,1411,53.8,246,1,0,0,0,1,0,client_1
2263,L49442,L,299.1,308.3,1533,42.4,48,0,0,0,0,0,0,client_1
2754,L49933,L,299.7,309.1,1715,27.8,192,0,0,0,0,0,0,client_1
4271,L51450,L,302.6,310.9,1331,52.0,154,1,0,1,0,0,0,client_1
8660,L55839,L,297.5,308.5,1375,55.6,128,0,0,0,0,0,0,client_1
4449,L51628,L,302.4,310.3,1374,51.2,163,1,0,1,0,0,0,client_1
9611,L56790,L,299.0,310.1,1505,41.3,85,0,0,0,0,0,0,client_1
9400,L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0,client_1
771,L47950,L,296.8,308.0,1391,54.4,17,0,0,0,0,0,0,client_1
6059,M20918,M,300.9,310.9,1636,35.3,153,0,0,0,0,0,0,client_1
8253,L55432,L,299.0,310.4,1565,36.1,127,0,0,0,0,0,0,client_1
4050,L51229,L,301.8,310.8,1505,41.2,33,0,0,0,0,0,0,client_1
8753,M23612,M,297.4,308.5,1465,55.9,153,0,0,0,0,0,0,client_1
6792,L53971,L,301.2,310.7,1551,41.2,82,0,0,0,0,0,0,client_1
3370,L50549,L,301.5,310.9,2760,8.0,15,1,0,0,1,0,0,client_1
8149,M23008,M,299.5,310.7,1488,39.5,95,0,0,0,0,0,0,client_1
8843,L56022,L,297.3,308.7,1492,43.6,189,0,0,0,0,0,0,client_1
2592,L49771,L,298.9,308.6,1522,46.4,2,0,0,0,0,0,0,client_1
2027,M16886,M,298.7,308.5,1360,52.9,69,0,0,0,0,0,0,client_1
3087,L50266,L,300.0,309.2,1610,32.1,150,0,0,0,0,0,0,client_1
9064,L56243,L,297.2,308.3,1419,39.7,115,0,0,0,0,0,0,client_1
864,L48043,L,296.0,306.7,1416,44.2,46,0,0,0,0,0,0,client_1
8045,L55224,L,300.7,311.8,1441,38.1,34,0,0,0,0,0,0,client_1
4785,L51964,L,303.9,312.6,1642,32.3,127,0,0,0,0,0,0,client_1
4994,L52173,L,303.8,312.9,1819,23.7,16,0,0,0,0,0,0,client_1
796,L47975,L,296.9,307.8,1605,37.0,84,0,0,0,0,0,0,client_1
4861,M19720,M,303.6,312.4,1504,49.5,109,0,0,0,0,0,0,client_1
1842,L49021,L,297.7,307.2,1668,37.8,5,0,0,0,0,0,0,client_1
4828,L52007,L,303.4,311.8,1438,58.9,22,0,0,0,0,0,0,client_1
1087,L48266,L,297.0,307.9,1455,49.0,204,0,0,0,0,0,0,client_1
4029,L51208,L,302.0,310.9,1455,43.2,220,0,0,0,0,0,0,client_1
5641,L52820,L,302.6,312.1,1420,51.6,182,0,0,0,0,0,0,client_1
5926,M20785,M,300.2,310.1,1619,31.3,38,0,0,0,0,0,0,client_1
8558,L55737,L,298.3,309.0,1471,48.3,91,0,0,0,0,0,0,client_1
3599,L50778,L,301.7,310.5,1399,53.2,174,0,0,0,0,0,0,client_1
2371,L49550,L,299.2,308.4,1620,34.1,89,0,0,0,0,0,0,client_1
9366,M24225,M,298.0,308.6,1254,55.8,65,0,0,0,0,0,0,client_1
1774,L48953,L,298.5,308.0,1384,59.5,27,0,0,0,0,0,0,client_1
1435,M16294,M,298.8,309.8,1377,49.6,27,0,0,0,0,0,0,client_1
4535,L51714,L,302.4,310.2,1633,28.0,164,0,0,0,0,0,0,client_1
6437,L53616,L,300.4,310.0,1769,26.1,38,0,0,0,0,0,0,client_1
6133,L53312,L,301.1,311.1,1429,42.5,123,0,0,0,0,0,0,client_1
1073,M15932,M,297.0,307.9,1414,46.2,165,0,0,0,0,0,0,client_1
16,L47195,L,298.6,309.2,1542,48.4,42,0,0,0,0,0,0,client_1
3214,L50393,L,300.4,309.2,1752,29.0,52,0,0,0,0,0,0,client_1
517,L47696,L,297.5,309.3,1732,29.9,32,0,0,0,0,0,0,client_1
4741,L51920,L,303.3,311.5,1601,35.2,10,0,0,0,0,0,0,client_1
4432,H33845,H,302.3,310.2,1443,54.6,120,0,0,0,0,0,0,client_1
343,L47522,L,297.4,308.2,1471,46.5,25,0,0,0,0,0,0,client_1
4441,L51620,L,302.5,310.3,1446,44.0,146,0,0,0,0,0,0,client_1
6440,L53619,L,300.6,310.1,1656,32.7,44,0,0,0,0,0,0,client_1
6942,L54121,L,300.8,311.4,1316,57.6,43,0,0,0,0,0,0,client_1
3939,L51118,L,302.5,311.5,1603,32.4,194,0,0,0,0,0,0,client_1
6928,L54107,L,301.1,311.6,1488,43.4,5,0,0,0,0,0,0,client_1
2340,L49519,L,299.2,308.2,1466,41.3,8,0,0,0,0,0,0,client_1
8217,L55396,L,299.2,310.6,1370,61.9,42,0,0,0,0,0,0,client_1
5785,M20644,M,301.8,311.1,1399,41.8,125,0,0,0,0,0,0,client_1
8723,L55902,L,297.2,308.6,1366,50.4,74,0,0,0,0,0,0,client_1
9396,L56575,L,297.7,308.2,1500,39.9,158,0,0,0,0,0,0,client_1
4357,L51536,L,302.0,309.8,1649,31.0,152,0,0,0,0,0,0,client_1
6453,L53632,L,300.7,310.1,1376,50.8,75,0,0,0,0,0,0,client_1
3638,M18497,M,302.2,311.4,1626,31.6,62,0,0,0,0,0,0,client_1
6481,L53660,L,300.7,309.9,1775,26.6,149,0,0,0,0,0,0,client_1
9041,L56220,L,297.3,308.3,1550,37.0,54,0,0,0,0,0,0,client_1
8827,M23686,M,297.2,308.8,1485,47.9,143,0,0,0,0,0,0,client_1
3050,L50229,L,300.1,309.2,1326,55.9,55,0,0,0,0,0,0,client_1
6959,L54138,L,300.6,311.0,1563,40.7,87,0,0,0,0,0,0,client_1
7087,L54266,L,300.6,310.4,2514,13.4,215,0,0,0,0,0,0,client_1
1084,L48263,L,297.0,307.8,1683,32.3,197,0,0,0,0,0,0,client_1
631,L47810,L,298.3,310.0,1460,47.6,101,0,0,0,0,0,0,client_1
3133,L50312,L,300.1,309.5,1557,40.6,59,0,0,0,0,0,0,client_1
8968,L56147,L,297.1,307.8,1536,40.4,92,0,0,0,0,0,0,client_1
5434,L52613,L,302.9,312.5,1550,45.5,72,0,0,0,0,0,0,client_1
6416,L53595,L,300.4,310.1,1503,42.2,196,0,0,0,0,0,0,client_1
1519,H30932,H,298.2,309.0,1371,55.7,23,0,0,0,0,0,0,client_1
3920,H33333,H,302.5,311.5,1655,32.3,142,0,0,0,0,0,0,client_1
227,L47406,L,298.3,308.4,1329,49.2,166,0,0,0,0,0,0,client_1
8802,L55981,L,297.4,308.6,1488,36.4,71,0,0,0,0,0,0,client_1
7301,L54480,L,300.2,310.6,1431,42.3,113,0,0,0,0,0,0,client_1
6956,L54135,L,300.7,311.2,1399,47.9,80,0,0,0,0,0,0,client_1
5435,L52614,L,302.9,312.5,1629,30.4,74,0,0,0,0,0,0,client_1
2178,M17037,M,299.6,309.2,1393,47.7,28,0,0,0,0,0,0,client_1
498,L47677,L,297.4,309.0,1505,39.2,209,0,0,0,0,0,0,client_1
6188,L53367,L,301.0,311.0,1437,56.0,33,0,0,0,0,0,0,client_1
21,H29434,H,298.9,309.3,1375,42.7,58,0,0,0,0,0,0,client_1
9831,L57010,L,298.3,309.3,1337,56.1,206,1,0,0,0,1,0,client_1
4085,L51264,L,302.0,310.4,1611,35.6,117,0,0,0,0,0,0,client_1
3328,M18187,M,301.5,310.6,2432,14.2,126,0,0,0,0,0,0,client_1
3616,M18475,M,301.8,311.1,1647,31.6,6,0,0,0,0,0,0,client_1
7964,L55143,L,301.0,312.2,1510,39.9,61,0,0,0,0,0,0,client_1
3953,L51132,L,302.3,311.4,1476,37.3,20,0,0,0,0,0,0,client_1
7689,L54868,L,300.6,311.7,1553,39.8,0,0,0,0,0,0,0,client_1
7776,L54955,L,300.3,311.5,1663,33.6,38,0,0,0,0,0,0,client_1
3325,L50504,L,301.5,310.6,1578,34.1,120,0,0,0,0,0,0,client_1
3018,L50197,L,300.5,309.8,1305,51.7,202,0,0,0,0,0,0,client_1
6912,L54091,L,300.8,311.1,1480,41.1,176,0,0,0,0,0,0,client_1
9656,H39069,H,299.1,310.0,1431,49.5,205,0,0,0,0,0,0,client_1
9778,L56957,L,298.6,309.6,1387,57.6,50,0,0,0,0,0,0,client_1
1333,L48512,L,299.0,310.3,1868,24.0,221,0,0,0,0,0,0,client_1
6661,H36074,H,301.4,310.5,1421,43.8,182,0,0,0,0,0,0,client_1
9493,L56672,L,299.1,309.9,1586,36.6,215,0,0,0,0,0,0,client_1
7512,L54691,L,300.4,311.8,1601,36.1,0,0,0,0,0,0,0,client_1
3805,L50984,L,302.3,310.9,1529,33.4,62,0,0,0,0,0,0,client_1
4662,L51841,L,303.3,311.3,1350,48.1,32,1,0,1,0,0,0,client_1
4940,L52119,L,303.6,312.5,1286,62.4,101,0,0,0,0,0,0,client_1
6081,L53260,L,300.9,310.7,1468,36.2,208,0,0,0,0,0,0,client_1
4388,L51567,L,302.0,309.8,1532,39.4,2,0,0,0,0,0,0,client_1
3879,L51058,L,302.6,311.7,1773,27.1,30,0,0,0,0,0,0,client_1
4539,L51718,L,302.4,310.3,1923,23.3,172,0,0,0,0,0,0,client_1
9846,L57025,L,298.3,309.1,1421,47.4,33,0,0,0,0,0,0,client_1
6846,M21705,M,301.3,311.5,1648,32.4,0,0,0,0,0,0,0,client_1
7602,L54781,L,300.4,311.2,1351,62.0,18,0,0,0,0,0,0,client_1
8439,L55618,L,298.6,309.8,1469,42.8,205,0,0,0,0,0,0,client_1
8703,L55882,L,297.2,308.6,1774,23.0,30,0,0,0,0,0,0,client_1
9138,L56317,L,297.7,308.7,1731,28.4,104,0,0,0,0,0,0,client_1
8142,L55321,L,299.6,310.8,1393,49.9,78,0,0,0,0,0,0,client_1
509,L47688,L,297.7,309.3,1893,24.6,15,0,0,0,0,0,0,client_1
3487,L50666,L,301.9,310.8,1650,29.8,94,0,0,0,0,0,0,client_1
6725,L53904,L,301.3,310.6,1560,36.8,113,0,0,0,0,0,0,client_1
1872,L49051,L,298.3,308.1,1840,21.5,88,0,0,0,0,0,0,client_1
3700,L50879,L,302.2,311.2,1649,33.2,9,0,0,0,0,0,0,client_1
4125,L51304,L,302.1,310.6,1385,53.6,5,0,0,0,0,0,0,client_1
55,L47234,L,298.7,309.0,1691,30.1,154,0,0,0,0,0,0,client_1
2344,L49523,L,299.1,308.3,1305,61.4,17,0,0,0,0,0,0,client_1
1752,L48931,L,298.3,307.6,1942,20.6,176,0,0,0,0,0,0,client_1
248,L47427,L,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,client_1
5166,L52345,L,304.2,313.4,1421,43.4,56,0,0,0,0,0,0,client_1
1586,L48765,L,298.2,308.3,1400,48.7,194,0,0,0,0,0,0,client_1
6508,L53687,L,301.0,310.1,1558,32.6,0,0,0,0,0,0,0,client_1
639,L47818,L,298.0,309.6,1536,37.3,120,0,0,0,0,0,0,client_1
2569,L49748,L,299.6,309.2,1450,43.1,160,0,0,0,0,0,0,client_1
8433,L55612,L,298.8,310.0,1537,39.9,190,0,0,0,0,0,0,client_1
6358,L53537,L,300.2,309.8,1398,54.8,39,0,0,0,0,0,0,client_1
9277,L56456,L,298.1,308.7,1691,30.3,49,0,0,0,0,0,0,client_1
7745,L54924,L,300.4,311.7,1314,59.5,160,0,0,0,0,0,0,client_1
6761,L53940,L,301.5,310.9,1451,40.6,0,0,0,0,0,0,0,client_1
7605,L54784,L,300.4,311.3,1639,34.6,24,0,0,0,0,0,0,client_1
6826,L54005,L,301.0,310.9,1828,25.1,166,0,0,0,0,0,0,client_1
2580,L49759,L,299.3,309.1,1795,24.7,187,0,0,0,0,0,0,client_1
1900,L49079,L,297.8,307.5,1388,40.0,159,0,0,0,0,0,0,client_1
8029,L55208,L,300.6,311.8,1501,44.8,226,0,0,0,0,0,0,client_1
3810,L50989,L,302.2,310.8,1350,56.6,76,0,0,0,0,0,0,client_1
7746,L54925,L,300.4,311.7,1460,39.6,162,0,0,0,0,0,0,client_1
1218,L48397,L,297.0,308.1,1455,43.5,122,0,0,0,0,0,0,client_1
1692,L48871,L,297.9,307.5,1602,38.3,21,0,0,0,0,0,0,client_1
8764,L55943,L,297.5,308.8,1603,36.7,184,0,0,0,0,0,0,client_1
8929,L56108,L,297.4,308.4,1531,41.5,213,0,0,0,0,0,0,client_1
1287,L48466,L,298.5,309.6,1582,40.3,103,0,0,0,0,0,0,client_1
4825,L52004,L,303.4,311.8,1499,45.0,16,0,0,0,0,0,0,client_1
1269,L48448,L,298.0,309.5,1496,45.8,46,0,0,0,0,0,0,client_1
2341,L49520,L,299.1,308.1,1479,40.7,10,0,0,0,0,0,0,client_1
6183,L53362,L,301.0,310.8,1475,35.3,19,0,0,0,0,0,0,client_1
2451,L49630,L,299.2,308.7,1492,37.8,91,0,0,0,0,0,0,client_1
3180,L50359,L,300.1,309.3,1570,36.8,189,0,0,0,0,0,0,client_1
2533,L49712,L,298.9,308.7,1389,44.9,69,0,0,0,0,0,0,client_1
54,L47233,L,298.7,309.0,1565,35.1,152,0,0,0,0,0,0,client_1
8065,L55244,L,300.5,311.8,1596,34.8,87,0,0,0,0,0,0,client_1
940,L48119,L,295.5,306.1,1488,40.7,31,0,0,0,0,0,0,client_1
8048,L55227,L,300.6,311.9,1463,38.2,41,0,0,0,0,0,0,client_1
1465,L48644,L,298.8,310.0,1412,46.3,107,0,0,0,0,0,0,client_1
6966,L54145,L,300.7,311.0,1312,52.1,107,0,0,0,0,0,0,client_1
942,L48121,L,295.6,306.2,1650,28.2,35,0,0,0,0,0,0,client_1
7159,L54338,L,300.2,310.0,1389,53.6,184,0,0,0,0,0,0,client_1
2230,L49409,L,299.4,308.7,1681,30.8,171,0,0,0,0,0,0,client_1
8743,L55922,L,297.4,308.8,1467,39.0,128,0,0,0,0,0,0,client_1
2767,M17626,M,299.9,309.4,1889,26.0,6,0,0,0,0,0,0,client_1
3305,L50484,L,301.2,310.3,1497,45.7,76,0,0,0,0,0,0,client_1
1080,L48259,L,297.0,307.7,1731,28.5,186,0,0,0,0,0,0,client_1
2615,L49794,L,299.3,309.1,1634,36.8,62,0,0,0,0,0,0,client_1
8152,L55331,L,299.5,310.7,1472,40.9,104,0,0,0,0,0,0,client_1
2383,L49562,L,299.1,308.3,1601,31.4,121,0,0,0,0,0,0,client_1
3787,L50966,L,302.3,310.9,1587,36.6,20,0,0,0,0,0,0,client_1
5507,L52686,L,302.9,312.2,1677,30.5,46,0,0,0,0,0,0,client_1
4148,L51327,L,301.9,310.3,1398,44.0,65,0,0,0,0,0,0,client_1
7178,L54357,L,300.2,310.2,1415,49.6,21,0,0,0,0,0,0,client_1
2680,L49859,L,299.8,309.5,1476,44.4,14,0,0,0,0,0,0,client_1
3322,L50501,L,301.5,310.6,1522,41.0,114,0,0,0,0,0,0,client_1
4151,L51330,L,301.9,310.4,1610,34.8,71,0,0,0,0,0,0,client_1
5349,L52528,L,303.3,312.6,1623,34.6,102,0,0,0,0,0,0,client_1
4671,L51850,L,303.2,311.4,1610,35.5,63,0,0,0,0,0,0,client_1
3744,L50923,L,302.5,311.4,1759,24.6,124,0,0,0,0,0,0,client_1
5364,L52543,L,303.2,312.5,1518,39.9,146,0,0,0,0,0,0,client_1
1105,L48284,L,296.6,307.4,1389,42.7,48,0,0,0,0,0,0,client_1
2768,L49947,L,300.0,309.5,1925,21.9,9,0,0,0,0,0,0,client_1
4929,L52108,L,303.5,312.3,1584,35.2,74,0,0,0,0,0,0,client_1
7534,L54713,L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,client_1
2346,L49525,L,299.2,308.4,1475,38.7,22,0,0,0,0,0,0,client_1
1825,L49004,L,298.1,307.5,1391,57.4,161,0,0,0,0,0,0,client_1
5755,L52934,L,302.1,311.5,1727,27.7,50,0,0,0,0,0,0,client_1
4322,L51501,L,301.7,310.2,1686,28.9,59,0,0,0,0,0,0,client_1
7972,L55151,L,301.0,312.1,1405,46.1,79,0,0,0,0,0,0,client_1
5161,L52340,L,304.1,313.2,1434,50.1,43,0,0,0,0,0,0,client_1
7285,M22144,M,300.1,310.3,1345,57.1,71,0,0,0,0,0,0,client_1
791,L47970,L,296.8,307.9,1420,45.4,70,0,0,0,0,0,0,client_1
974,L48153,L,295.9,306.6,1679,30.4,117,0,0,0,0,0,0,client_1
8887,L56066,L,297.9,309.0,1583,36.7,104,0,0,0,0,0,0,client_1
7705,M22564,M,300.6,311.6,1630,31.8,52,0,0,0,0,0,0,client_1
3959,L51138,L,302.2,311.3,1378,55.5,35,0,0,0,0,0,0,client_1
4126,L51305,L,302.1,310.6,1439,40.0,7,0,0,0,0,0,0,client_1
5790,M20649,M,301.8,311.5,1416,49.0,136,0,0,0,0,0,0,client_1
8105,L55284,L,300.3,311.9,1692,31.5,187,0,0,0,0,0,0,client_1
2201,L49380,L,299.8,309.1,1546,35.6,93,0,0,0,0,0,0,client_1
79,L47258,L,298.8,308.9,1398,51.5,0,0,0,0,0,0,0,client_1
