UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,client_id
7026,H36439,H,300.6,310.6,1448,44.7,55,0,0,0,0,0,0,client_4
9921,H39334,H,298.5,308.7,1450,43.9,28,0,0,0,0,0,0,client_4
1342,M16201,M,298.6,310.2,1328,50.5,12,0,0,0,0,0,0,client_4
6156,L53335,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,0,client_4
1199,H30612,H,296.9,307.9,1557,36.5,63,0,0,0,0,0,0,client_4
4615,H34028,H,303.0,311.2,1503,37.0,152,0,0,0,0,0,0,client_4
3610,M18469,M,301.7,310.9,1644,32.5,201,0,0,0,0,0,0,client_4
1853,M16712,M,297.6,307.1,1526,39.1,39,0,0,0,0,0,0,client_4
857,L48036,L,296.1,307.1,1898,22.7,20,0,0,0,0,0,0,client_4
7564,M22423,M,300.4,311.2,1831,23.4,133,0,0,0,0,0,0,client_4
1865,L49044,L,297.9,307.7,1546,37.6,72,0,0,0,0,0,0,client_4
3802,M18661,M,302.2,310.9,1771,27.6,54,0,0,0,0,0,0,client_4
5005,L52184,L,303.7,312.8,1364,46.3,44,0,0,0,0,0,0,client_4
5064,H34477,H,304.0,312.9,1495,46.6,0,0,0,0,0,0,0,client_4
8191,M23050,M,299.7,310.9,1620,37.2,203,0,0,0,0,0,0,client_4
3634,M18493,M,302.2,311.3,1521,40.6,52,0,0,0,0,0,0,client_4
7817,L54996,L,299.8,311.2,1533,35.9,137,0,0,0,0,0,0,client_4
2481,L49660,L,299.0,308.6,1734,32.4,161,0,0,0,0,0,0,client_4
4977,L52156,L,303.7,312.7,1359,56.8,194,1,0,0,0,1,0,client_4
9345,L56524,L,298.2,308.8,1616,33.7,16,0,0,0,0,0,0,client_4
6649,L53828,L,301.5,310.4,1488,41.1,151,0,0,0,0,0,0,client_4
4584,M19443,M,302.9,311.2,1467,37.7,73,0,0,0,0,0,0,client_4
9339,H38752,H,298.5,309.0,1531,30.8,212,0,0,0,0,0,0,client_4
5321,L52500,L,303.4,312.7,1363,45.5,26,0,0,0,0,0,0,client_4
7495,L54674,L,300.2,311.8,1436,48.2,175,0,0,0,0,0,0,client_4
4580,L51759,L,303.0,311.2,1374,48.2,65,1,0,1,0,0,0,client_4
4345,H33758,H,301.8,309.9,1418,51.3,116,0,0,0,0,0,0,client_4
7916,H37329,H,300.8,312.1,1527,35.1,164,0,0,0,0,0,0,client_4
7545,L54724,L,300.2,311.4,1425,44.2,84,0,0,0,0,0,0,client_4
245,M15104,M,298.0,308.2,1395,49.1,206,0,0,0,0,0,0,client_4
2558,M17417,M,299.4,309.1,1440,50.0,134,0,0,0,0,0,0,client_4
3598,M18457,M,301.7,310.5,1724,33.0,171,0,0,0,0,0,0,client_4
3893,M18752,M,302.3,311.1,1338,53.3,63,0,0,0,0,0,0,client_4
7695,H37108,H,300.6,311.7,1500,36.7,17,0,0,0,0,0,0,client_4
2388,M17247,M,299.2,308.5,1474,47.2,132,0,0,0,0,0,0,client_4
8027,L55206,L,300.7,311.9,1399,50.2,222,1,0,0,0,1,0,client_4
9171,L56350,L,297.7,308.7,1474,46.8,188,0,0,0,0,0,0,client_4
2955,H32368,H,300.6,309.4,1691,28.0,36,0,0,0,0,0,0,client_4
1849,H31262,H,297.7,307.2,1429,44.1,26,0,0,0,0,0,0,client_4
8506,L55685,L,298.4,309.7,1530,38.6,161,0,0,0,0,0,0,client_4
6384,H35797,H,300.2,309.7,1483,43.8,108,0,0,0,0,0,0,client_4
6591,L53770,L,301.7,310.7,1763,25.9,3,0,0,0,0,0,0,client_4
4188,M19047,M,302.2,310.7,1601,33.0,166,0,0,0,0,0,0,client_4
9102,H38515,H,297.3,308.2,1653,31.4,9,0,0,0,0,0,0,client_4
1032,L48211,L,296.4,307.5,1549,36.1,58,0,0,0,0,0,0,client_4
97,M14956,M,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,client_4
5207,H34620,H,303.7,312.6,1711,27.6,170,0,0,0,0,0,0,client_4
4927,L52106,L,303.4,312.3,1502,36.0,69,0,0,0,0,0,0,client_4
7721,H37134,H,300.5,311.6,1476,41.7,97,0,0,0,0,0,0,client_4
6392,M21251,M,300.2,309.7,1413,43.0,137,0,0,0,0,0,0,client_4
7361,L54540,L,299.5,310.1,1585,35.2,50,0,0,0,0,0,0,client_4
2382,L49561,L,299.1,308.2,1493,34.9,119,0,0,0,0,0,0,client_4
3999,L51178,L,302.1,311.0,1586,35.1,142,0,0,0,0,0,0,client_4
7217,M22076,M,300.0,309.9,1651,28.1,114,0,0,0,0,0,0,client_4
5910,H35323,H,300.7,310.2,1364,65.3,208,1,1,0,1,1,0,client_4
3632,M18491,M,302.1,311.4,1419,36.2,47,0,0,0,0,0,0,client_4
38,L47217,L,298.8,309.1,1439,39.2,104,0,0,0,0,0,0,client_4
2399,L49578,L,299.2,308.5,1490,43.2,158,0,0,0,0,0,0,client_4
9005,M23864,M,297.1,307.8,1538,34.3,181,0,0,0,0,0,0,client_4
4199,M19058,M,302.4,311.1,1432,44.5,195,0,0,0,0,0,0,client_4
506,L47685,L,297.6,309.3,1610,35.0,6,0,0,0,0,0,0,client_4
644,M15503,M,297.8,309.4,1495,36.5,132,0,0,0,0,0,0,client_4
5852,L53031,L,301.2,311.0,1573,32.8,57,0,0,0,0,0,0,client_4
2120,M16979,M,299.3,308.9,1858,24.7,101,0,0,0,0,0,0,client_4
4537,L51716,L,302.4,310.2,1351,45.1,168,1,0,1,0,0,0,client_4
9575,H38988,H,299.7,310.8,1418,46.6,197,0,0,0,0,0,0,client_4
9702,L56881,L,298.8,309.8,1485,42.4,74,0,0,0,0,0,0,client_4
3466,M18325,M,301.8,310.7,1383,45.7,44,0,0,0,0,0,0,client_4
6008,M20867,M,300.7,310.6,1349,54.5,19,0,0,0,0,0,0,client_4
7464,H36877,H,300.1,311.4,1518,46.9,87,0,0,0,0,0,0,client_4
7073,M21932,M,300.7,310.6,1439,41.7,184,0,0,0,0,0,0,client_4
1749,H31162,H,298.4,307.7,1626,31.1,166,0,0,0,0,0,1,client_4
432,L47611,L,297.5,308.5,1446,41.9,32,0,0,0,0,0,0,client_4
9579,L56758,L,299.4,310.7,1551,41.2,3,0,0,0,0,0,0,client_4
8437,L55616,L,298.7,309.9,1371,51.3,201,0,0,0,0,0,0,client_4
1059,L48238,L,296.7,307.8,1605,31.3,128,0,0,0,0,0,0,client_4
2519,M17378,M,298.9,308.6,1425,49.6,35,0,0,0,0,0,0,client_4
1798,M16657,M,298.0,307.6,1508,41.8,89,0,0,0,0,0,0,client_4
9132,H38545,H,297.6,308.6,1463,46.7,85,0,0,0,0,0,0,client_4
5763,L52942,L,301.8,311.2,1334,52.3,68,0,0,0,0,0,0,client_4
2719,L49898,L,299.5,309.1,1357,47.3,106,0,0,0,0,0,0,client_4
6419,H35832,H,300.3,309.9,1405,52.1,205,0,0,0,0,0,0,client_4
845,L48024,L,296.5,307.5,1566,35.1,206,0,0,0,0,0,0,client_4
1376,M16235,M,298.8,310.3,1528,37.1,99,0,0,0,0,0,0,client_4
8696,M23555,M,297.2,308.6,1498,44.4,9,0,0,0,0,0,0,client_4
3381,L50560,L,301.4,310.7,1590,36.3,43,0,0,0,0,0,0,client_4
183,M15042,M,298.1,308.2,1342,48.1,54,0,0,0,0,0,0,client_4
9177,L56356,L,297.8,308.9,1518,40.4,2,0,0,0,0,0,0,client_4
6819,M21678,M,301.0,310.7,1657,29.9,148,0,0,0,0,0,0,client_4
1244,M16103,M,297.1,308.4,1432,53.4,199,0,0,0,0,0,0,client_4
6498,L53677,L,300.8,309.9,1312,65.3,192,1,0,0,0,1,0,client_4
5816,L52995,L,301.2,311.0,1670,33.0,200,0,0,0,0,0,0,client_4
9101,L56280,L,297.3,308.2,1446,53.5,7,0,0,0,0,0,0,client_4
3008,L50187,L,300.4,309.7,1314,50.2,179,0,0,0,0,0,0,client_4
1683,H31096,H,297.9,307.4,1604,36.1,225,1,1,0,0,0,0,client_4
6838,M21697,M,301.0,311.0,1423,38.6,199,0,0,0,0,0,0,client_4
4970,L52149,L,303.9,312.7,1528,38.4,177,0,0,0,0,0,0,client_4
9868,L57047,L,299.0,309.9,1411,44.7,94,0,0,0,0,0,0,client_4
3779,M18638,M,302.4,311.1,1366,54.4,0,0,0,0,0,0,0,client_4
3914,M18773,M,302.4,311.4,1675,29.6,128,0,0,0,0,0,0,client_4
7199,M22058,M,300.0,309.9,1530,34.5,71,0,0,0,0,0,0,client_4
1856,H31269,H,297.7,307.3,1249,62.8,47,0,0,0,0,0,0,client_4
4242,L51421,L,302.4,311.0,1475,47.9,79,0,0,0,0,0,0,client_4
4077,M18936,M,302.0,310.6,1539,37.4,96,0,0,0,0,0,0,client_4
7975,L55154,L,301.2,312.3,1528,38.4,85,0,0,0,0,0,0,client_4
9063,L56242,L,297.2,308.3,1576,35.3,113,0,0,0,0,0,0,client_4
9068,L56247,L,297.1,308.2,1351,56.6,126,0,0,0,0,0,0,client_4
8986,L56165,L,297.1,307.8,1584,42.3,135,0,0,0,0,0,0,client_4
8312,M23171,M,298.8,310.0,1295,52.7,74,0,0,0,0,0,0,client_4
6165,H35578,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,client_4
4497,M19356,M,302.5,310.4,1605,36.0,69,0,0,0,0,0,0,client_4
6631,M21490,M,301.6,310.5,1414,49.3,106,0,0,0,0,0,0,client_4
1855,M16714,M,297.6,307.2,1470,42.6,44,0,0,0,0,0,0,client_4
9248,L56427,L,298.3,308.9,1695,30.7,174,0,0,0,0,0,0,client_4
9538,M24397,M,299.3,310.6,1457,42.1,104,0,0,0,0,0,0,client_4
7704,H37117,H,300.7,311.7,1864,23.6,47,0,0,0,0,0,0,client_4
1236,H30649,H,297.1,308.4,1654,31.4,171,0,0,0,0,0,0,client_4
6488,H35901,H,300.6,309.8,1541,36.2,166,0,0,0,0,0,0,client_4
5405,H34818,H,302.8,312.5,1422,46.1,4,0,0,0,0,0,0,client_4
9167,M24026,M,297.6,308.6,1390,53.4,175,0,0,0,0,0,0,client_4
4836,M19695,M,303.4,311.9,1419,50.9,39,0,0,0,0,0,0,client_4
7347,L54526,L,299.6,310.2,1469,47.0,15,0,0,0,0,0,0,client_4
7334,M22193,M,299.9,310.4,1367,53.3,201,0,0,0,0,0,0,client_4
7391,M22250,M,299.7,310.5,1490,41.2,126,0,0,0,0,0,0,client_4
6048,H35461,H,300.9,311.0,1853,23.6,122,0,0,0,0,0,0,client_4
2498,M17357,M,299.2,308.9,1521,42.3,215,0,0,0,0,0,0,client_4
3343,L50522,L,301.5,310.8,1382,52.4,165,0,0,0,0,0,0,client_4
7766,H37179,H,300.3,311.6,1427,56.2,8,0,0,0,0,0,0,client_4
8026,M22885,M,300.8,312.0,1422,50.7,219,0,0,0,0,0,0,client_4
6610,L53789,L,301.5,310.4,1474,39.9,53,0,0,0,0,0,0,client_4
8894,L56073,L,297.5,308.7,1371,46.5,121,0,0,0,0,0,0,client_4
9061,H38474,H,297.2,308.3,1453,45.8,105,0,0,0,0,0,0,client_4
6930,M21789,M,301.0,311.6,1301,55.0,9,0,0,0,0,0,0,client_4
5904,L53083,L,300.9,310.5,1894,21.9,188,0,0,0,0,0,0,client_4
9901,H39314,H,298.7,309.2,1449,42.3,182,0,0,0,0,0,0,client_4
6862,H36275,H,301.1,311.3,2207,16.6,43,0,0,0,0,0,0,client_4
4973,H34386,H,303.8,312.6,1811,24.9,183,0,0,0,0,0,0,client_4
8991,L56170,L,297.2,307.9,1493,38.4,146,0,0,0,0,0,0,client_4
5069,M19928,M,304.3,313.3,1540,39.0,14,0,0,0,0,0,0,client_4
3453,H32866,H,301.6,310.5,1602,32.3,2,0,0,0,0,0,1,client_4
9924,M24783,M,298.5,308.7,1615,33.3,41,0,0,0,0,0,0,client_4
1794,L48973,L,298.1,307.8,1761,28.2,76,0,0,0,0,0,0,client_4
9397,L56576,L,297.8,308.3,1498,47.3,160,0,0,0,0,0,0,client_4
4856,L52035,L,303.7,312.3,1375,46.2,98,0,0,0,0,0,0,client_4
9712,H39125,H,299.1,310.1,1429,42.9,96,0,0,0,0,0,0,client_4
461,H29874,H,297.3,308.6,1431,42.0,109,0,0,0,0,0,0,client_4
3932,M18791,M,302.7,311.7,1784,25.1,177,0,0,0,0,0,0,client_4
7831,H37244,H,299.9,311.2,1495,35.8,175,0,0,0,0,0,0,client_4
501,M15360,M,297.5,309.2,1804,27.4,215,0,0,0,0,0,0,client_4
7950,M22809,M,300.7,311.5,1569,36.4,20,0,0,0,0,0,0,client_4
6626,M21485,M,301.6,310.7,1421,44.4,94,0,0,0,0,0,0,client_4
6897,M21756,M,301.0,311.6,1454,40.0,140,0,0,0,0,0,0,client_4
2781,M17640,M,300.2,309.6,1556,35.8,36,0,0,0,0,0,0,client_4
6612,H36025,H,301.5,310.5,1587,33.8,57,0,0,0,0,0,0,client_4
6105,M20964,M,300.8,310.8,1461,41.3,53,0,0,0,0,0,0,client_4
3495,L50674,L,301.9,311.0,1356,45.7,119,0,0,0,0,0,0,client_4
8678,M23537,M,297.3,308.5,1664,28.9,174,0,0,0,0,0,0,client_4
7837,L55016,L,300.1,311.4,1604,35.0,191,0,0,0,0,0,0,client_4
7227,L54406,L,299.7,309.6,1399,51.3,144,0,0,0,0,0,0,client_4
1968,L49147,L,297.9,307.6,1589,37.8,120,0,0,0,0,0,0,client_4
724,M15583,M,297.4,308.9,1500,46.3,137,0,0,0,0,0,0,client_4
9788,H39201,H,298.6,309.5,1420,50.4,82,0,0,0,0,0,0,client_4
6007,M20866,M,300.6,310.5,2156,18.0,16,0,0,0,0,0,0,client_4
3994,L51173,L,302.3,311.3,1324,47.8,131,0,0,0,0,0,0,client_4
480,M15339,M,297.4,308.9,1323,57.3,163,0,0,0,0,0,0,client_4
2584,L49763,L,299.2,308.9,1342,50.8,195,0,0,0,0,0,0,client_4
8292,L55471,L,298.9,310.5,1717,26.9,17,0,0,0,0,0,0,client_4
8302,M23161,M,298.7,310.1,1644,34.1,46,0,0,0,0,0,0,client_4
6754,L53933,L,301.6,310.9,1385,50.7,195,0,0,0,0,0,0,client_4
2000,L49179,L,298.4,308.0,1540,37.8,7,0,0,0,0,0,0,client_4
7419,M22278,M,300.2,311.4,1427,39.7,196,0,0,0,0,0,0,client_4
9240,H38653,H,298.2,308.8,1436,51.9,153,0,0,0,0,0,0,client_4
1256,H30669,H,297.5,308.9,1419,50.7,7,0,0,0,0,0,0,client_4
7152,H36565,H,300.2,309.9,1906,22.9,165,0,0,0,0,0,0,client_4
3961,L51140,L,302.2,311.4,1390,48.1,40,0,0,0,0,0,0,client_4
238,M15097,M,298.0,308.1,1552,36.6,190,0,0,0,0,0,0,client_4
3928,H33341,H,302.7,311.5,1556,35.0,164,0,0,0,0,0,0,client_4
5473,L52652,L,302.8,312.3,1386,57.8,172,0,0,0,0,0,0,client_4
668,L47847,L,297.5,308.9,1459,48.5,193,0,0,0,0,0,0,client_4
3548,M18407,M,301.9,311.0,1467,48.1,43,0,0,0,0,0,0,client_4
7872,L55051,L,300.6,312.2,1308,54.7,52,0,0,0,0,0,0,client_4
7666,L54845,L,300.5,311.6,1497,40.5,180,0,0,0,0,0,0,client_4
1440,M16299,M,298.8,309.8,1534,37.0,47,0,0,0,0,0,0,client_4
3529,L50708,L,302.0,310.9,1378,53.1,212,1,0,0,0,1,0,client_4
5730,M20589,M,302.3,311.8,1463,35.7,197,0,0,0,0,0,0,client_4
9772,M24631,M,298.7,309.6,1424,50.4,32,0,0,0,0,0,0,client_4
1470,L48649,L,298.6,309.8,1497,41.6,118,0,0,0,0,0,0,client_4
2321,H31734,H,299.2,308.8,1440,39.1,188,0,0,0,0,0,0,client_4
6567,L53746,L,301.3,310.6,1966,22.6,161,0,0,0,0,0,0,client_4
6673,L53852,L,301.6,310.7,1424,50.5,214,0,0,0,0,0,0,client_4
6038,L53217,L,300.7,311.1,1426,46.2,97,0,0,0,0,0,0,client_4
7614,L54793,L,300.5,311.3,1475,46.3,49,0,0,0,0,0,0,client_4
8947,M23806,M,297.3,308.2,1846,24.5,41,0,0,0,0,0,0,client_4
5000,M19859,M,303.7,312.9,1532,41.3,32,0,0,0,0,0,0,client_4
1259,L48438,L,297.5,308.9,1427,50.4,17,0,0,0,0,0,0,client_4
7209,L54388,L,299.8,309.7,1707,29.1,94,0,0,0,0,0,0,client_4
1066,L48245,L,296.8,307.9,1718,25.2,148,0,0,0,0,0,0,client_4
2474,M17333,M,298.9,308.5,1555,37.6,142,0,0,0,0,0,0,client_4
7533,M22392,M,300.0,311.3,1629,32.1,55,0,0,0,0,0,0,client_4
9037,L56216,L,297.3,308.3,1519,37.7,45,0,0,0,0,0,0,client_4
6036,M20895,M,300.6,310.9,1702,30.3,91,0,0,0,0,0,0,client_4
1806,H31219,H,298.1,307.7,1376,56.2,113,0,0,0,0,0,0,client_4
5685,H35098,H,302.2,311.6,1594,36.8,82,0,0,0,0,0,0,client_4
5036,M19895,M,304.0,313.2,1500,40.6,124,0,0,0,0,0,0,client_4
8319,H37732,H,298.7,309.7,1565,39.3,94,0,0,0,0,0,0,client_4
671,L47850,L,297.6,309.0,1822,25.4,202,0,0,0,0,0,0,client_4
6579,L53758,L,301.4,310.4,1543,40.9,190,0,0,0,0,0,0,client_4
9489,M24348,M,298.9,309.6,1567,34.5,204,0,0,0,0,0,0,client_4
6619,M21478,M,301.6,310.6,1309,65.8,75,1,0,0,1,0,0,client_4
1487,M16346,M,298.2,309.2,1524,34.6,161,0,0,0,0,0,0,client_4
8763,H38176,H,297.5,308.8,1824,24.0,179,0,0,0,0,0,0,client_4
3042,L50221,L,300.4,309.5,1543,38.9,37,0,0,0,0,0,0,client_4
5933,L53112,L,300.5,310.5,1515,36.6,54,0,0,0,0,0,0,client_4
5906,H35319,H,300.8,310.5,1582,31.1,193,0,0,0,0,0,0,client_4
181,L47360,L,298.2,308.3,1475,49.9,47,0,0,0,0,0,0,client_4
7713,L54892,L,300.5,311.5,1499,37.6,73,0,0,0,0,0,0,client_4
9551,M24410,M,299.5,311.0,1451,43.3,136,0,0,0,0,0,0,client_4
6541,M21400,M,301.4,310.7,1368,63.7,92,1,0,0,1,0,0,client_4
4968,L52147,L,303.9,312.6,1426,53.4,172,0,0,0,0,0,0,client_4
2511,L49690,L,299.1,309.0,1405,53.8,18,0,0,0,0,0,0,client_4
9951,L57130,L,298.1,307.8,1413,54.1,113,0,0,0,0,0,0,client_4
9557,L56736,L,299.5,310.8,1374,48.3,154,0,0,0,0,0,0,client_4
3204,M18063,M,300.1,309.1,1533,38.0,26,0,0,0,0,0,0,client_4
9243,M24102,M,298.2,308.7,1269,60.9,163,0,0,0,0,0,0,client_4
6,M14865,M,298.1,308.6,1425,41.9,11,0,0,0,0,0,0,client_4
4901,L52080,L,303.6,312.4,1388,41.9,221,0,0,0,0,0,0,client_4
9789,M24648,M,298.5,309.5,1535,39.8,87,0,0,0,0,0,0,client_4
3194,L50373,L,300.0,309.1,1401,44.5,0,0,0,0,0,0,0,client_4
7500,L54679,L,300.3,311.8,1746,26.3,187,0,0,0,0,0,0,client_4
5438,M20297,M,302.9,312.6,1394,46.4,82,0,0,0,0,0,0,client_4
6320,L53499,L,300.8,310.2,1514,40.0,155,0,0,0,0,0,0,client_4
3098,M17957,M,299.9,309.2,1353,49.8,182,0,0,0,0,0,0,client_4
3076,M17935,M,300.1,309.2,1385,46.1,120,0,0,0,0,0,0,client_4
6709,M21568,M,301.4,310.6,1464,37.4,74,0,0,0,0,0,0,client_4
8344,H37757,H,298.8,309.8,1437,48.2,164,0,0,0,0,0,0,client_4
2732,M17591,M,299.7,309.2,1597,32.9,135,0,0,0,0,0,0,client_4
2635,L49814,L,300.0,309.7,1554,32.0,117,0,0,0,0,0,0,client_4
7601,M22460,M,300.4,311.0,1595,35.4,15,0,0,0,0,0,0,client_4
1862,M16721,M,297.9,307.6,1609,30.3,64,0,0,0,0,0,0,client_4
5109,L52288,L,303.9,313.3,1394,51.6,121,0,0,0,0,0,0,client_4
6970,M21829,M,300.8,311.1,1583,32.1,116,0,0,0,0,0,0,client_4
2331,M17190,M,299.3,308.7,1390,49.3,215,0,0,0,0,0,0,client_4
6302,M21161,M,301.2,310.6,1576,39.6,109,0,0,0,0,0,0,client_4
1181,H30594,H,297.3,308.4,1531,35.6,16,0,0,0,0,0,0,client_4
9082,L56261,L,297.3,308.0,1527,35.1,165,0,0,0,0,0,0,client_4
9836,L57015,L,298.4,309.3,1545,36.9,3,0,0,0,0,0,0,client_4
1441,M16300,M,298.8,309.9,1741,27.7,50,0,0,0,0,0,0,client_4
2686,L49865,L,299.8,309.4,1609,32.5,27,0,0,0,0,0,0,client_4
558,M15417,M,297.5,309.4,1433,48.3,139,0,0,0,0,0,0,client_4
2200,M17059,M,299.8,309.1,1268,58.0,90,0,0,0,0,0,0,client_4
9457,L56636,L,298.5,309.3,1630,33.3,116,0,0,0,0,0,0,client_4
6123,L53302,L,301.0,311.0,1402,55.3,98,0,0,0,0,0,0,client_4
4316,M19175,M,301.4,310.0,1651,29.8,44,0,0,0,0,0,0,client_4
81,H29494,H,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,client_4
8739,L55918,L,297.3,308.7,1531,36.7,116,0,0,0,0,0,0,client_4
8347,L55526,L,298.7,309.7,1601,35.7,176,0,0,0,0,0,0,client_4
2494,M17353,M,299.0,308.8,1418,45.7,204,0,0,0,0,0,0,client_4
1254,L48433,L,297.5,308.8,1309,57.3,0,0,0,0,0,0,0,client_4
2551,L49730,L,299.4,309.3,1366,48.4,116,0,0,0,0,0,0,client_4
4164,L51343,L,302.1,310.5,1696,30.9,107,0,0,0,0,0,0,client_4
2032,L49211,L,298.8,308.6,1331,62.8,81,0,0,0,0,0,0,client_4
6886,L54065,L,300.8,311.2,1397,48.7,111,0,0,0,0,0,0,client_4
151,L47330,L,298.4,308.3,1422,42.7,186,0,0,0,0,0,0,client_4
3245,M18104,M,301.0,309.6,1397,48.0,135,0,0,0,0,0,0,client_4
2133,L49312,L,299.4,309.0,1660,28.4,139,0,0,0,0,0,0,client_4
9293,L56472,L,298.2,309.0,1643,34.1,91,0,0,0,0,0,0,client_4
4963,M19822,M,304.0,312.7,1456,51.2,160,0,0,0,0,0,0,client_4
6597,M21456,M,301.5,310.7,1454,39.4,17,0,0,0,0,0,0,client_4
8554,M23413,M,298.1,309.0,1661,38.2,82,0,0,0,0,0,0,client_4
7535,L54714,L,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,client_4
4630,L51809,L,303.0,311.2,1735,26.1,194,0,0,0,0,0,0,client_4
1078,L48257,L,296.8,307.6,1547,36.5,179,0,0,0,0,0,0,client_4
2573,M17432,M,299.4,309.1,1352,44.7,172,0,0,0,0,0,0,client_4
9072,L56251,L,297.0,308.1,1429,54.0,138,0,0,0,0,0,0,client_4
1960,M16819,M,297.8,307.6,1352,49.4,102,0,0,0,0,0,0,client_4
2343,M17202,M,299.2,308.2,1674,28.2,14,0,0,0,0,0,0,client_4
361,M15220,M,297.5,308.3,1521,38.2,74,0,0,0,0,0,0,client_4
3019,M17878,M,300.5,309.8,1566,35.9,204,0,0,0,0,0,0,client_4
3423,L50602,L,301.5,310.4,1629,34.1,151,0,0,0,0,0,0,client_4
7003,H36416,H,300.5,310.6,1411,47.2,201,0,0,0,0,0,0,client_4
5863,L53042,L,301.4,311.0,1470,40.6,86,0,0,0,0,0,0,client_4
5409,L52588,L,302.6,312.4,1628,33.0,15,0,0,0,0,0,0,client_4
5305,L52484,L,303.9,313.1,1425,49.3,199,0,0,0,0,0,0,client_4
3420,L50599,L,301.5,310.5,1611,33.8,144,0,0,0,0,0,0,client_4
5897,L53076,L,301.1,310.8,1274,55.7,169,0,0,0,0,0,0,client_4
2060,H31473,H,299.5,309.4,1386,44.4,154,0,0,0,0,0,0,client_4
1500,M16359,M,298.1,308.8,2206,16.3,195,0,0,0,0,0,0,client_4
2809,L49988,L,299.9,309.3,1471,41.8,109,0,0,0,0,0,0,client_4
5795,M20654,M,301.9,311.5,1492,40.8,150,0,0,0,0,0,0,client_4
1472,L48651,L,298.5,309.6,1421,53.6,122,0,0,0,0,0,0,client_4
8008,M22867,M,301.0,312.1,1664,28.4,168,0,0,0,0,0,0,client_4
7157,M22016,M,300.2,310.0,1664,30.7,179,0,0,0,0,0,0,client_4
379,L47558,L,297.3,308.2,1754,29.4,123,0,0,0,0,0,0,client_4
414,L47593,L,297.4,308.4,1573,34.5,205,0,0,0,0,0,0,client_4
8666,L55845,L,297.6,308.7,1365,50.6,143,0,0,0,0,0,0,client_4
1623,H31036,H,297.7,307.6,1538,38.3,63,0,0,0,0,0,0,client_4
5791,M20650,M,301.7,311.2,1563,34.5,139,0,0,0,0,0,0,client_4
4498,L51677,L,302.5,310.3,1523,36.0,72,0,0,0,0,0,0,client_4
3155,L50334,L,300.4,309.7,1534,42.5,127,0,0,0,0,0,0,client_4
7038,L54217,L,300.6,310.6,1514,39.5,87,0,0,0,0,0,0,client_4
9388,H38801,H,297.4,307.9,1390,52.0,131,0,0,0,0,0,0,client_4
363,H29776,H,297.6,308.3,1640,30.9,79,0,0,0,0,0,0,client_4
5326,L52505,L,303.5,312.7,1694,27.3,40,0,0,0,0,0,0,client_4
8418,H37831,H,298.8,310.1,1704,30.7,150,0,0,0,0,0,0,client_4
1805,L48984,L,298.1,307.7,1495,48.1,111,0,0,0,0,0,0,client_4
3183,M18042,M,300.1,309.3,1443,50.3,196,0,0,0,0,0,0,client_4
5703,L52882,L,302.3,311.7,1544,43.2,128,0,0,0,0,0,0,client_4
4256,M19115,M,302.5,311.0,1387,52.1,116,0,0,0,0,0,0,client_4
5243,L52422,L,303.7,313.1,1496,47.4,48,0,0,0,0,0,0,client_4
5303,L52482,L,303.9,313.1,1491,37.2,195,0,0,0,0,0,0,client_4
2093,L49272,L,299.4,309.2,1444,48.2,24,0,0,0,0,0,0,client_4
1934,L49113,L,298.1,308.0,1638,35.1,38,0,0,0,0,0,0,client_4
8862,L56041,L,297.9,309.1,1619,34.7,33,0,0,0,0,0,0,client_4
6715,L53894,L,301.3,310.6,1440,53.8,90,0,0,0,0,0,0,client_4
4786,H34199,H,303.9,312.7,1401,50.0,129,0,0,0,0,0,0,client_4
4918,M19777,M,303.4,312.2,1561,38.2,45,0,0,0,0,0,0,client_4
2084,H31497,H,299.4,309.3,1743,28.2,0,0,0,0,0,0,0,client_4
7893,M22752,M,300.9,312.6,1555,40.6,109,0,0,0,0,0,0,client_4
1196,M16055,M,297.0,308.0,1408,47.9,54,0,0,0,0,0,0,client_4
4477,L51656,L,302.6,310.4,1415,52.1,12,0,0,0,0,0,0,client_4
6260,M21119,M,301.2,310.8,1396,47.4,5,0,0,0,0,0,0,client_4
3004,M17863,M,300.6,309.9,1449,42.4,169,0,0,0,0,0,0,client_4
4038,M18897,M,302.0,310.8,1609,35.2,4,0,0,0,0,0,0,client_4
2190,H31603,H,299.7,309.2,1554,41.6,62,0,0,0,0,0,0,client_4
9769,L56948,L,298.6,309.6,1611,35.7,23,0,0,0,0,0,0,client_4
44,H29457,H,298.8,309.2,1372,48.5,120,0,0,0,0,0,0,client_4
1532,H30945,H,298.1,309.0,1438,41.4,60,0,0,0,0,0,0,client_4
3379,L50558,L,301.5,310.7,1568,33.1,38,0,0,0,0,0,0,client_4
144,H29557,H,298.6,308.4,1407,50.5,164,0,0,0,0,0,0,client_4
2704,M17563,M,299.8,309.2,1372,58.2,65,0,0,0,0,0,0,client_4
6741,L53920,L,301.8,311.2,1417,55.9,156,0,0,0,0,0,0,client_4
